pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,insertion_xref
index_0323,Volume 3,9,beauty,<a href='/digital-beehive/alpha1/alpha_0069/'>a</a>|<a href='/digital-beehive/num3/num_0824/'>616 [Beauty]</a>|<a href='/digital-beehive/num7/num_2427/'>1609 [Beauty]</a>|<a href='/digital-beehive/num11/num_3509/'>4814 [Beauty]</a>,,B,,,,,,#item-fae0d52db,,Head: beauty|Entry: a|Entry: 616 [Beauty]|Entry: 1609 [Beauty]|Entry: 4814 [Beauty]|#item-fae0d52db,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1583,2155,773,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565018471113,300932155,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1583,2155,773,126/150,/0/default.jpg",beauty,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0324,Volume 3,9,beautifying,4520 [PAGE_MISSING],,B,,,,,,#item-1f028a607,,Head: beautifying|Entry: 4520 [PAGE_MISSING]|#item-1f028a607,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1598,2224,390,94/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1530892178558,300932224,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1598,2224,390,94/150,/0/default.jpg",beautifying,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0325,Volume 3,9,because,860 [PAGE_MISSING]|<a href='/digital-beehive/num6/num_2050/'>1418 [Because]</a>,,B,,,,,,#item-9d9a74d40,,Head: because|Entry: 860 [PAGE_MISSING]|Entry: 1418 [Because]|#item-9d9a74d40,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1581,2257,547,153/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565018556947,300932257,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1581,2257,547,153/150,/0/default.jpg",because,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0326,Volume 3,9,because of,<a href='/digital-beehive/num8/num_2761/'>1825 [Sake]</a>,,B,,,,,,#item-0bd7f1059,,Head: because of|Entry: 1825 [Sake]|#item-0bd7f1059,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1594,2350,352,86/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1530892362061,300932350,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1594,2350,352,86/150,/0/default.jpg",because of,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0327,Volume 3,9,to become,827 [PAGE_MISSING],,B,,,,,,#item-2333185b4,,Head: to become|Entry: 827 [PAGE_MISSING]|#item-2333185b4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1587,2392,437,110/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1530892391787,300932392,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1587,2392,437,110/150,/0/default.jpg",to become,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0328,Volume 3,9,to becken,<a href='/digital-beehive/num9/num_3146/'>2202 [To Nod : to becken]</a>,,B,,,,,,#item-d274ab745,,Head: to becken|Entry: 2202 [To Nod : to becken]|#item-d274ab745,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1593,2465,493,89/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1530892453024,300932465,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1593,2465,493,89/150,/0/default.jpg",to becken,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0329,Volume 3,9,bed,<a href='/digital-beehive/alpha1/alpha_0070/'>a</a>|<a href='/digital-beehive/num3/num_0656/'>523 [Bed]</a>|4619 [PAGE_MISSING],,B,,,,,,#item-889389dac,,Head: bed|Entry: a|Entry: 523 [Bed]|Entry: 4619 [PAGE_MISSING]|#item-889389dac,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1506,2503,584,170/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565018658053,300932503,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1506,2503,584,170/150,/0/default.jpg",bed,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0330,Volume 3,9,bedtime,4619 [PAGE_MISSING],,B,,,,,,#item-2f2758967,,Head: bedtime|Entry: 4619 [PAGE_MISSING]|#item-2f2758967,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1588,2573,333,99/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531145303451,300932573,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1588,2573,333,99/150,/0/default.jpg",bedtime,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,"It is unclear how many of the preceding entries Pastorius means to include with ""ibid.""",
index_0331,Volume 3,9,bedlam,<a href='/digital-beehive/num6/num_1842/'>1317 [Bedlam]</a>,,B,,,,,,#item-255572f61,,Head: bedlam|Entry: 1317 [Bedlam]|#item-255572f61,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1532,2639,462,110/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531145451168,300932639,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1532,2639,462,110/150,/0/default.jpg",bedlam,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0332,Volume 3,9,bee,<a href='/digital-beehive/alpha1/alpha_0071/'>a</a>|<a href='/digital-beehive/num5/num_1649/'>1208 [Bees]</a>|<a href='/digital-beehive/num7/num_2627/'>1703 [Bees]</a>,,B,<a href='/digital-beehive/toc/toc1_086/'>p.36 [Image 1.96]</a>|<a href='/digital-beehive/toc/toc1_104/'>p.54 [Image 1.114]</a>,,,,,#item-48c5cb6c2,,Head: bee|Page: p.36 [Image 1.96]|Entry: a|Page: p.54 [Image 1.114]|Entry: 1208 [Bees]|Entry: 1703 [Bees]|#item-48c5cb6c2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1588,2757,806,155/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531145782694,300932757,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1588,2757,806,155/150,/0/default.jpg",bee,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,"""54"" refers to a page number but is notated as an entry.",
index_0333,Volume 3,9,beer,<a href='/digital-beehive/alpha1/alpha_0072/'>a</a>|<a href='/digital-beehive/num9/num_3077/'>2137 [Beer]</a>,,B,,,,,,#item-d665de190,,Head: beer|Entry: a|Entry: 2137 [Beer]|#item-d665de190,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1588,2890,435,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531145882038,300932890,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1588,2890,435,133/150,/0/default.jpg",beer,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0334,Volume 3,9,beetles,<a href='/digital-beehive/num5/num_1337/'>1002 [Flies]</a>,,B,,,,,,#item-2fb4d1f4d,,Head: beetles|Entry: 1002 [Flies]|#item-2fb4d1f4d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1587,3011,439,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531145957524,300933011,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1587,3011,439,140/150,/0/default.jpg",beetles,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0335,Volume 3,9,to befall,833 [PAGE_MISSING],,B,,,,,,#item-e217988bc,,Head: to befall|Entry: 833 [PAGE_MISSING]|#item-e217988bc,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1585,3151,463,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531145987617,300933151,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1585,3151,463,150/150,/0/default.jpg",to befall,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0336,Volume 3,9,before,<a href='/digital-beehive/num5/num_1695/'>1231 [Before]</a>,,B,,,,,,#item-d5917eca0,,Head: before|Entry: 1231 [Before]|#item-d5917eca0,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1587,3288,408,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531146063571,300933288,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1587,3288,408,140/150,/0/default.jpg",before,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0337,Volume 3,9,begging,<a href='/digital-beehive/alpha1/alpha_0073/'>a</a>|<a href='/digital-beehive/num6/num_1878/'>1335 [Begging]</a>|<a href='/digital-beehive/num10/num_3228/'>2270 [Begging]</a>,,B,,,,,,#item-6cc9d635c,,Head: begging|Entry: a|Entry: 1335 [Begging]|Entry: 2270 [Begging]|#item-6cc9d635c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1585,3424,729,123/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531146214674,300933424,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1585,3424,729,123/150,/0/default.jpg",begging,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0338,Volume 3,9,begging the question,<a href='/digital-beehive/num2/num_0303/'>270 [Begging the Question]</a>,,B,,,,,,#item-818e2bc76,,Head: begging the question|Entry: 270 [Begging the Question]|#item-818e2bc76,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1589,3499,677,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531146373687,300933499,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0952/1589,3499,677,122/150,/0/default.jpg",begging the question,<a href='/digital-beehive/toc/toc3_09/'>Full Page</a>,,
index_0339,Volume 3,10,beginning,<a href='/digital-beehive/alpha1/alpha_0074/'>a</a>|<a href='/digital-beehive/num3/num_0695/'>550 [Beginn]</a>,,B,,,,,,#item-8a67690a9,,Head: beginning|Entry: a|Entry: 550 [Beginn]|#item-8a67690a9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/417,244,492,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531146489645,301010244,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/417,244,492,149/150,/0/default.jpg",beginning,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0340,Volume 3,10,behalf,<a href='/digital-beehive/num6/num_2132/'>1454 [In my Behalf]</a>,,B,,,,,,#item-c253864f9,,Head: behalf|Entry: 1454 [In my Behalf]|#item-c253864f9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/398,356,390,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531146594442,301010356,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/398,356,390,126/150,/0/default.jpg",behalf,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0341,Volume 3,10,behaviour,<a href='/digital-beehive/num5/num_1553/'>1141 [Behaviour]</a>,,B,,,,,,#item-0ed75170a,,Head: behaviour|Entry: 1141 [Behaviour]|#item-0ed75170a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/395,465,468,114/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531146659739,301010465,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/395,465,468,114/150,/0/default.jpg",behaviour,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0342,Volume 3,10,beheading,<a href='/digital-beehive/num3/num_1035/'>709 [To Behead]</a>,,B,,,,,,#item-6293efdfa,,Head: beheading|Entry: 709 [To Behead]|#item-6293efdfa,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/399,560,502,155/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531146750330,301010560,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/399,560,502,155/150,/0/default.jpg",beheading,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0343,Volume 3,10,behemoth,<a href='/digital-beehive/alpha1/alpha_0075/'>a</a>,,B,,,,,,#item-3041bd8a3,,Head: behemoth|Entry: a|#item-3041bd8a3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/391,694,450,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531146771783,301010694,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/391,694,450,127/150,/0/default.jpg",behemoth,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0344,Volume 3,10,belching,<a href='/digital-beehive/num5/num_1656/'>1211 [Belchings]</a>,,B,,,,,,#item-32c21fb0e,,Head: belching|Entry: 1211 [Belchings]|#item-32c21fb0e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/378,818,480,165/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565019231778,301010818,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/378,818,480,165/150,/0/default.jpg",belching,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0345,Volume 3,10,Belial,,,B,,,,<a href='/digital-beehive/index1/index_1033/'>Devil</a>,,#item-bd626eda3,,Head: Belial|See: Devil|#item-bd626eda3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/386,902,506,94/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147187038,301010902,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/386,902,506,94/150,/0/default.jpg",Belial,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0346,Volume 3,10,to believe,<a href='/digital-beehive/alpha1/alpha_0077/'>a</a>|<a href='/digital-beehive/num3/num_1026/'>705 [believe]</a>,,B,,,,,,#item-3436ac857,,Head: to believe|Entry: a|Entry: 705 [believe]|#item-3436ac857,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/394,965,572,99/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147256117,301010965,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/394,965,572,99/150,/0/default.jpg",to believe,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0347,Volume 3,10,Bellarmine,<a href='/digital-beehive/num8/num_2738/'>1804 [Bellarmine]</a>,,B,,,,,,#item-c4273e6db,,Head: Bellarmine|Entry: 1804 [Bellarmine]|#item-c4273e6db,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/372,1044,587,81/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147345995,301011044,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/372,1044,587,81/150,/0/default.jpg",Bellarmine,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0348,Volume 3,10,bells,<a href='/digital-beehive/alpha1/alpha_0076/'>a</a>|<a href='/digital-beehive/num4/num_1143/'>888 [Bell]</a>|<a href='/digital-beehive/num7/num_2599/'>1688 [Bells]</a>,,B,<a href='/digital-beehive/toc/toc1_052/'>p.2 [Image 1.62]</a>|<a href='/digital-beehive/toc/toc1_053/'>p.3 [Image 1.63]</a>|<a href='/digital-beehive/toc/toc1_089/'>p.39 [Image 1.99]</a>,,,,,#item-cc4e96649,,Head: bells|Entry: a|Entry: 888 [Bell]|Entry: 1688 [Bells]|Page: p.2 [Image 1.62]|Page: p.3 [Image 1.63]|Page: p.39 [Image 1.99]|#item-cc4e96649,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/379,1089,629,174/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147493572,301011089,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/379,1089,629,174/150,/0/default.jpg",bells,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0349,Volume 3,10,belly,<a href='/digital-beehive/alpha1/alpha_0078/'>a</a>,,B,,,,,,#item-56db9c0d2,,Head: belly|Entry: a|#item-56db9c0d2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/387,1251,270,144/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147515481,301011251,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/387,1251,270,144/150,/0/default.jpg",belly,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0350,Volume 3,10,to bely,a,,B,,,,,,#item-6eb1f168e,,Head: to bely|Entry: a|#item-6eb1f168e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/387,1364,370,128/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147536040,301011364,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/387,1364,370,128/150,/0/default.jpg",to bely,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,"Pastorius lists ""a"" but no alphabetical entry can be identified.",
index_0351,Volume 3,10,benum[m]b'd,<a href='/digital-beehive/num10/num_3476/'>4488 [Benumm'ed]</a>,,B,,,,,,#item-ad767c9cb,,Head: benum[m]b'd|Entry: 4488 [Benumm'ed]|#item-ad767c9cb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/377,1452,653,115/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147668132,301011452,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/377,1452,653,115/150,/0/default.jpg",benum[m]b'd,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0352,Volume 3,10,bench,838 [PAGE_MISSING],,B,,,,,,#item-7c487eec6,,Head: bench|Entry: 838 [PAGE_MISSING]|#item-7c487eec6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/383,1527,382,119/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565019364619,301011527,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/383,1527,382,119/150,/0/default.jpg",bench,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0353,Volume 3,10,benefactor,,,B,,,,<a href='/digital-beehive/index3/index_2273/'>liberal</a>,,#item-9eadd4f10,,Head: benefactor|See: liberal|#item-9eadd4f10,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/383,1642,706,141/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147721944,301011642,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/383,1642,706,141/150,/0/default.jpg",benefactor,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0354,Volume 3,10,benefit,<a href='/digital-beehive/alpha1/alpha_0079/'>a</a>,,B,,,,,,#item-bfc625a3b,,Head: benefit|Entry: a|#item-bfc625a3b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/394,1753,346,134/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147741227,301011753,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/394,1753,346,134/150,/0/default.jpg",benefit,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0355,Volume 3,10,benevolence,,,B,,,,<a href='/digital-beehive/index2/index_1417/'>favour</a>,,#item-9ac1d7b00,,Head: benevolence|See: favour|#item-9ac1d7b00,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/377,1863,710,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147767958,301011863,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/377,1863,710,150/150,/0/default.jpg",benevolence,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0356,Volume 3,10,Bermuda,<a href='/digital-beehive/num7/num_2237/'>1513 [Bermudas]</a>,,B,,,,,,#item-02b9f22f3,,Head: Bermuda|Entry: 1513 [Bermudas]|#item-02b9f22f3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/349,1997,461,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147882610,301011997,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/349,1997,461,130/150,/0/default.jpg",Bermuda,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0357,Volume 3,10,beseeming,<a href='/digital-beehive/num3/num_1033/'>709 [Unseemly]</a>,,B,,,,,,#item-08c5b672d,,Head: beseeming|Entry: 709 [Unseemly]|#item-08c5b672d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/371,2114,469,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531147970292,301012114,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/371,2114,469,139/150,/0/default.jpg",beseeming,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0358,Volume 3,10,besides,<a href='/digital-beehive/num6/num_2056/'>1420 [Secondly]</a>,,B,,,,,,#item-6104fdd92,,Head: besides|Entry: 1420 [Secondly]|#item-6104fdd92,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/370,2232,387,101/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531148084101,301012232,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/370,2232,387,101/150,/0/default.jpg",besides,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0359,Volume 3,10,besides the purpose,<a href='/digital-beehive/num3/num_0924/'>666 [In vain]</a>,,B,,,,,,#item-4161d27a7,,Head: besides the purpose|Entry: 666 [In vain]|#item-4161d27a7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/363,2309,580,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531148160495,301012309,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/363,2309,580,127/150,/0/default.jpg",besides the purpose,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0360,Volume 3,10,besiege,742 [PAGE_MISSING]|<a href='/digital-beehive/num6/num_1884/'>1338 [To Assault : besiege]</a>,,B,,,,,,#item-2cf0ec7da,,Head: besiege|Entry: 742 [PAGE_MISSING]|Entry: 1338 [To Assault : besiege]|#item-2cf0ec7da,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/366,2416,566,154/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531148344923,301012416,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/366,2416,566,154/150,/0/default.jpg",besiege,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0361,Volume 3,10,besom,842 [PAGE_MISSING],,B,<a href='/digital-beehive/toc/toc1_088/'>p.38 [Image 1.98]</a>,,,,,#item-11c933cea,,Head: besom|Page: p.38 [Image 1.98]|Entry: 842 [PAGE_MISSING]|#item-11c933cea,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/360,2558,536,144/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531148378646,301012558,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/360,2558,536,144/150,/0/default.jpg",besom,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
index_0362,Volume 3,10,best,732 [PAGE_MISSING]|<a href='/digital-beehive/num9/num_3006/'>2071 [Best]</a>,,B,,,,,,#item-7283f2ad4,,Head: best|Entry: 732 [PAGE_MISSING]|Entry: 2071 [Best]|#item-7283f2ad4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/367,2695,505,114/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1531148542493,301012695,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0953/367,2695,505,114/150,/0/default.jpg",best,<a href='/digital-beehive/toc/toc3_10/'>Full Page</a>,,
